Ge15Si2-213,-0.1792
Ge15Si2-214,-0.0774
Ge15Si2-215,-0.1002
Ge15Si2-216,-0.0970
Ge15Si2-217,-0.0822
Ge15Si2-218,-0.0729
Ge15Si2-219,-0.0975
Ge15Si2-220,-0.1441
Ge15Si2-221,-0.1490
Ge15Si2-222,-0.0903
Ge15Si2-223,-0.1625
Ge15Si2-224,-0.0428
Ge15Si2-225,-0.1009
Ge15Si2-226,-0.1180
Ge15Si2-227,-0.0866
Ge15Si2-228,-0.1395
Ge15Si2-229,-0.1045
Ge15Si2-230,-0.1495
Ge15Si2-231,-0.0964
Ge15Si2-232,-0.1209
Ge15Si2-233,-0.0907
Ge15Si2-234,-0.1723
Ge15Si2-235,-0.0746
Ge15Si2-236,-0.1578
Ge15Si2-237,-0.0888
Ge15Si2-238,-0.0397
Ge15Si2-239,-0.1434
Ge15Si2-240,-0.0762
Ge15Si2-241,-0.1614
Ge15Si2-242,-0.0817
Ge15Si2-243,-0.1558
Ge15Si2-244,-0.0646
Ge15Si2-245,-0.1375
Ge15Si2-246,-0.0778
Ge15Si2-247,-0.1182
Ge15Si2-248,-0.1393
Ge15Si2-249,-0.0861
Ge15Si2-250,-0.2176
Ge15Si2-251,-0.1087
Ge15Si2-252,-0.0720
Ge15Si2-253,-0.0927
Ge15Si2-254,-0.1132
Ge15Si2-255,-0.0958
Ge15Si2-256,-0.1011
Ge15Si2-257,-0.0715
Ge15Si2-258,-0.0920
Ge15Si2-259,-0.1087
Ge15Si2-260,-0.1002
Ge15Si2-261,-0.1355
Ge15Si2-262,-0.0951
Ge15Si2-263,-0.0624
Ge15Si2-264,-0.0834
Ge15Si2-265,-0.0813
Ge15Si2-266,-0.1442
Ge15Si2-267,-0.0882
Ge15Si2-268,-0.0766
Ge15Si2-269,-0.1115
Ge15Si2-270,-0.1382
Ge15Si2-271,-0.0761
Ge15Si2-272,-0.0669
Ge15Si2-273,-0.1106
Ge15Si2-274,-0.1311
Ge15Si2-275,-0.1730
Ge15Si2-276,-0.0733
Ge15Si2-277,-0.0923
Ge15Si2-278,-0.0732
Ge15Si2-279,-0.1047
Ge15Si2-280,-0.1251
Ge15Si2-281,-0.0792
Ge15Si2-282,-0.0717
Ge15Si2-283,-0.0836
Ge15Si2-284,-0.0868
Ge15Si2-285,-0.0777
Ge15Si2-286,-0.1152
Ge15Si2-287,-0.0890
Ge15Si2-288,-0.0638
Ge15Si2-289,-0.0809
Ge15Si2-290,-0.1262
Ge15Si2-291,-0.1280
Ge15Si2-292,-0.1242
Ge15Si2-293,-0.1388
Ge15Si2-294,-0.0677
Ge15Si2-295,-0.0969
Ge15Si2-296,-0.1525
Ge15Si2-297,-0.0737
Ge15Si2-298,-0.0735
Ge15Si2-299,-0.1091
Ge15Si2-300,-0.0844
Ge15Si2-301,-0.0483
Ge15Si2-302,-0.0696
Ge15Si2-303,-0.0697
Ge15Si2-304,-0.0817
Ge15Si2-305,-0.0826
Ge15Si2-306,-0.1583
Ge15Si2-307,-0.0790
Ge15Si2-308,-0.0999
Ge15Si2-309,-0.0848
Ge15Si2-310,-0.0839
Ge15Si2-311,-0.0652
Ge15Si2-312,-0.1393
Ge15Si2-313,-0.0799
Ge15Si2-314,-0.1350
Ge15Si2-315,-0.0788
Ge15Si2-316,-0.1691
Ge15Si2-317,-0.1122
Ge15Si2-318,-0.1097
Ge15Si2-319,-0.1178
Ge15Si2-320,-0.1387
Ge15Si2-321,-0.0715
Ge15Si2-322,-0.2137
Ge15Si2-323,-0.0374
Ge15Si2-324,-0.0367
Ge15Si2-325,-0.0984
Ge15Si2-326,-0.0992
Ge29Si5-327,-0.0927
Ge29Si5-328,-0.1072
Ge29Si5-329,-0.1226
Ge29Si5-330,-0.1003
Ge29Si5-331,-0.0917
Ge29Si5-332,-0.0776
Ge29Si5-333,-0.1332
Ge29Si5-334,-0.0724
Ge29Si5-335,-0.1510
Ge29Si5-336,-0.1423
Ge29Si5-337,-0.0968
Ge29Si5-338,-0.0901
Ge29Si5-339,-0.1847
Ge29Si5-340,-0.1428
Ge29Si5-341,-0.1924
Ge29Si5-342,-0.1891
Ge29Si5-343,-0.0534
Ge29Si5-344,-0.0856
Ge29Si5-345,-0.1275
Ge29Si5-346,-0.0944
Ge29Si5-347,-0.1738
Ge29Si5-348,-0.0734
Ge29Si5-349,-0.1262
Ge29Si5-350,-0.1102
Ge29Si5-351,-0.0855
Ge29Si5-352,-0.1177
Ge29Si5-353,-0.0884
Ge29Si5-354,-0.1121
Ge29Si5-355,-0.0703
Ge29Si5-356,-0.0918
Ge29Si5-357,-0.1266
Ge29Si5-358,-0.0920
Ge29Si5-359,-0.0690
Ge29Si5-360,-0.0705
Ge29Si5-361,-0.1247
Ge29Si5-362,-0.0662
Ge29Si5-363,-0.0678
Ge29Si5-364,-0.0789
Ge29Si5-365,-0.0722
Ge29Si5-366,-0.0625
Ge29Si5-367,-0.0730
Ge29Si5-368,-0.1028
Ge29Si5-369,-0.1276
Ge29Si5-370,-0.1189
Ge29Si5-371,-0.0908
Ge29Si5-372,-0.1319
Ge29Si5-373,-0.1572
Ge29Si5-374,-0.0947
Ge29Si5-375,-0.0702
Ge29Si5-376,-0.0453
Ge29Si5-377,-0.1424
Ge29Si5-378,-0.1455
Ge29Si5-379,-0.0574
Ge29Si5-380,-0.1206
Ge29Si5-381,-0.0393
Ge29Si5-382,-0.1095
Ge29Si5-383,-0.0818
Ge29Si5-384,-0.0696
Ge29Si5-385,-0.0665
Ge29Si5-386,-0.0370
Ge29Si5-387,-0.0954
Ge29Si5-388,-0.1641
Ge29Si5-389,-0.1381
Ge29Si5-390,-0.1360
Ge29Si5-391,-0.1593
Ge29Si5-392,-0.0560
Ge29Si5-393,-0.0962
Ge29Si5-394,-0.1214
Ge29Si5-395,-0.0932
Ge29Si5-396,-0.1052
Ge29Si5-397,-0.0889
Ge29Si5-398,-0.1436
Ge29Si5-399,-0.0495
Ge29Si5-400,-0.0287
Ge29Si5-401,-0.0785
Ge29Si5-402,-0.1961
Ge29Si5-403,-0.0753
Ge29Si5-404,-0.1491
Ge29Si5-405,-0.0906
Ge29Si5-406,-0.0951
Ge29Si5-407,-0.1438
Ge29Si5-408,-0.0999
Ge29Si5-409,-0.0647
Ge29Si5-410,-0.0900
Ge29Si5-411,-0.1504
Ge29Si5-412,-0.1348
Ge29Si5-413,-0.1031
Ge29Si5-414,-0.2011
Ge29Si5-415,-0.0861
Ge29Si5-416,-0.0897
Ge29Si5-417,-0.0735
Ge29Si5-418,-0.0964
Ge29Si5-419,-0.0772
Ge29Si5-420,-0.0771
Ge29Si5-421,-0.0957
Ge29Si5-422,-0.1495
Ge29Si5-423,-0.0711
Ge29Si5-424,-0.0609
Ge29Si5-425,-0.0802
Ge29Si5-426,-0.0817
Ge29Si5-427,-0.1065
Ge29Si5-428,-0.1667
Ge29Si5-429,-0.0701
Ge29Si5-430,-0.0853
Ge29Si5-431,-0.0830
Ge29Si5-432,-0.0849
Ge29Si5-433,-0.0899
Ge29Si5-434,-0.1185
Ge29Si5-435,-0.0993
Ge29Si5-436,-0.1120
Ge29Si5-437,-0.0664
Ge29Si5-438,-0.1084
Ge29Si5-439,-0.0901
Ge29Si5-440,-0.0796
Ge29Si5-441,-0.1438
Ge29Si5-442,-0.0848
Ge29Si5-443,-0.1053
Ge29Si5-444,-0.0848
Ge29Si5-445,-0.2044
Ge29Si5-446,-0.0866
Ge29Si5-447,-0.1592
Ge29Si5-448,-0.0372
Ge29Si5-449,-0.0880
Ge29Si5-450,-0.0834
Ge29Si5-451,-0.0968
Ge29Si5-452,-0.0824
Ge29Si5-453,-0.1123
Ge29Si5-454,-0.1213
Ge29Si5-455,-0.0939
Ge29Si5-456,-0.1650
Ge29Si5-457,-0.0804
Ge29Si5-458,-0.1338
Ge29Si5-459,-0.1020
Ge29Si5-460,-0.1396
Ge29Si5-461,-0.0920
Ge29Si5-462,-0.1430
Ge29Si5-463,-0.0607
Ge29Si5-464,-0.0944
Ge29Si5-465,-0.1087
Ge29Si5-466,-0.0739
Ge29Si5-467,-0.1036
Ge29Si5-468,-0.2130
Ge29Si5-469,-0.1700
Ge29Si5-470,-0.1218
Ge29Si5-471,-0.1098
Ge29Si5-472,-0.0970
Ge29Si5-473,-0.0952
Ge29Si5-474,-0.1227
Ge29Si5-475,-0.0935
Ge29Si5-476,-0.1038
Ge29Si5-477,-0.1563
Ge29Si5-478,-0.0472
Ge29Si5-479,-0.1232
Ge29Si5-480,-0.0857
Ge29Si5-481,-0.0861
Ge29Si5-482,-0.1052
Ge29Si5-483,-0.1749
Ge29Si5-484,-0.0866
Ge29Si5-485,-0.0698
Ge29Si5-486,-0.1087
Ge29Si5-487,-0.1360
Ge29Si5-488,-0.0587
Ge29Si5-489,-0.1161
Ge29Si5-490,-0.1294
Ge29Si5-491,-0.1228
Ge29Si5-492,-0.0606
Ge29Si5-493,-0.0892
Ge29Si5-494,-0.1063
Ge29Si5-495,-0.1778
Ge29Si5-496,-0.0732
Ge29Si5-497,-0.1068
Ge29Si5-498,-0.1410
Ge29Si5-499,-0.0501
Ge29Si5-500,-0.0696
Ge29Si5-501,-0.1269
Ge29Si5-502,-0.1424
Ge29Si5-503,-0.1112
Ge29Si5-504,-0.1184
Ge29Si5-505,-0.1030
Ge29Si5-506,-0.1145
Ge29Si5-507,-0.0786
Ge29Si5-508,-0.1533
Ge29Si5-509,-0.0682
Ge29Si5-510,-0.1324
Ge29Si5-511,-0.1365
Ge29Si5-512,-0.0713
Ge29Si5-513,-0.0906
Ge29Si5-514,-0.1093
Ge29Si5-515,-0.0860
Ge29Si5-516,-0.1005
Ge29Si5-517,-0.0917
Ge29Si5-518,-0.1220
Ge29Si5-519,-0.0648
Ge29Si5-520,-0.1064
Ge29Si5-521,-0.0877
Ge29Si5-522,-0.1627
Ge14Si3-523,-0.0420
Ge14Si3-524,-0.0870
Ge14Si3-525,-0.1684
Ge14Si3-526,-0.0761
Ge14Si3-527,-0.1240
Ge14Si3-528,-0.1239
Ge14Si3-529,-0.0912
Ge14Si3-530,-0.1120
Ge14Si3-531,-0.1026
Ge14Si3-532,-0.1942
Ge14Si3-533,-0.0934
Ge14Si3-534,-0.0683
Ge14Si3-535,-0.0486
Ge14Si3-536,-0.0799
Ge14Si3-537,-0.0505
Ge14Si3-538,-0.0812
Ge14Si3-539,-0.1067
Ge14Si3-540,-0.0867
Ge14Si3-541,-0.0440
Ge14Si3-542,-0.0663
Ge14Si3-543,-0.0287
Ge14Si3-544,-0.2165
Ge14Si3-545,-0.0232
Ge14Si3-546,-0.0848
Ge14Si3-547,-0.0951
Ge14Si3-548,-0.1019
Ge14Si3-549,-0.0998
Ge14Si3-550,-0.0858
Ge14Si3-551,-0.0843
Ge14Si3-552,-0.0907
Ge14Si3-553,-0.0977
Ge14Si3-554,-0.1019
Ge14Si3-555,-0.1156
Ge14Si3-556,-0.0451
Ge14Si3-557,-0.0789
Ge14Si3-558,-0.1219
Ge14Si3-559,-0.0583
Ge14Si3-560,-0.1285
Ge14Si3-561,-0.1518
Ge14Si3-562,-0.1206
Ge14Si3-563,-0.0394
Ge14Si3-564,-0.0766
Ge14Si3-565,-0.0448
Ge14Si3-566,-0.1112
Ge14Si3-567,-0.1315
Ge14Si3-568,-0.1176
Ge14Si3-569,-0.0805
Ge14Si3-570,-0.0475
Ge14Si3-571,-0.1516
Ge14Si3-572,-0.0727
Ge14Si3-573,-0.1334
Ge14Si3-574,-0.0934
Ge14Si3-575,-0.0952
Ge14Si3-576,-0.1554
Ge14Si3-577,-0.1681
Ge14Si3-578,-0.1472
Ge14Si3-579,-0.0612
Ge14Si3-580,-0.1404
Ge14Si3-581,-0.1288
Ge14Si3-582,-0.1027
Ge14Si3-583,-0.0855
Ge14Si3-584,-0.1509
Ge14Si3-585,-0.0885
Ge14Si3-586,-0.1392
Ge14Si3-587,-0.1325
Ge14Si3-588,-0.1235
Ge14Si3-589,-0.0830
Ge14Si3-590,-0.1275
Ge14Si3-591,-0.1365
Ge14Si3-592,-0.1512
Ge14Si3-593,-0.0848
Ge14Si3-594,-0.1404
Ge14Si3-595,-0.0788
Ge14Si3-596,-0.0495
Ge14Si3-597,-0.1291
Ge14Si3-598,-0.1379
Ge14Si3-599,-0.1298
Ge14Si3-600,-0.0657
Ge14Si3-601,-0.0987
Ge14Si3-602,-0.0791
Ge14Si3-603,-0.1118
Ge14Si3-604,-0.1629
Ge14Si3-605,-0.1459
Ge14Si3-606,-0.1236
Ge14Si3-607,-0.1600
Ge14Si3-608,-0.1318
Ge14Si3-609,-0.1417
Ge14Si3-610,-0.1211
Ge14Si3-611,-0.1539
Ge14Si3-612,-0.0155
Ge14Si3-613,-0.0913
Ge14Si3-614,-0.0906
Ge14Si3-615,-0.0915
Ge14Si3-616,-0.1086
Ge14Si3-617,-0.0533
Ge14Si3-618,-0.1065
Ge14Si3-619,-0.0666
Ge14Si3-620,-0.0688
Ge14Si3-621,-0.1405
Ge14Si3-622,-0.0450
Ge14Si3-623,-0.1562
Ge14Si3-624,-0.1184
Ge14Si3-625,-0.0930
Ge14Si3-626,-0.1279
Ge14Si3-627,-0.1299
Ge14Si3-628,-0.1015
Ge14Si3-629,-0.0749
Ge14Si3-630,-0.0549
Ge14Si3-631,-0.0830
Ge14Si3-632,-0.0982
Ge14Si3-633,-0.0590
Ge14Si3-634,-0.1102
Ge14Si3-635,-0.0674
Ge14Si3-636,-0.0786
Ge14Si3-637,-0.0808
Ge14Si3-638,-0.0886
Ge14Si3-639,-0.1147
Ge14Si3-640,-0.1380
Ge14Si3-641,-0.1228
Ge14Si3-642,-0.0739
Ge14Si3-643,-0.1553
Ge14Si3-644,-0.0606
Ge14Si3-645,-0.1112
Ge14Si3-646,-0.1111
Ge14Si3-647,-0.1044
Ge14Si3-648,-0.1461
Ge14Si3-649,-0.0891
Ge14Si3-650,-0.0931
Ge14Si3-651,-0.0797
Ge14Si3-652,-0.0831
Ge14Si3-653,-0.1657
Ge14Si3-654,-0.0755
Ge14Si3-655,-0.0347
Ge14Si3-656,-0.1297
Ge14Si3-657,-0.0880
Ge14Si3-658,-0.0995
Ge14Si3-659,-0.1053
Ge14Si3-660,-0.1104
Ge14Si3-661,-0.0670
Ge14Si3-662,-0.1024
Ge14Si3-663,-0.1935
Ge14Si3-664,-0.0934
Ge14Si3-665,-0.0504
Ge14Si3-666,-0.0937
Ge14Si3-667,-0.1769
Ge14Si3-668,-0.1506
Ge14Si3-669,-0.0629
Ge14Si3-670,-0.0495
Ge14Si3-671,-0.0905
Ge14Si3-672,-0.0832
Ge14Si3-673,-0.1044
Ge14Si3-674,-0.0809
Ge14Si3-675,-0.1228
Ge14Si3-676,-0.0877
Ge14Si3-677,-0.0944
Ge14Si3-678,-0.1668
Ge14Si3-679,-0.0629
Ge14Si3-680,-0.0333
Ge14Si3-681,-0.1050
Ge14Si3-682,-0.0715
Ge14Si3-683,-0.1417
Ge14Si3-684,-0.1008
Ge14Si3-685,-0.0678
Ge14Si3-686,-0.0930
Ge14Si3-687,-0.0919
Ge14Si3-688,-0.1591
Ge14Si3-689,-0.1363
Ge14Si3-690,-0.1458
Ge14Si3-691,-0.0962
Ge14Si3-692,-0.0623
Ge14Si3-693,-0.0704
Ge14Si3-694,-0.0503
Ge14Si3-695,-0.0847
Ge14Si3-696,-0.0869
Ge14Si3-697,-0.1208
Ge14Si3-698,-0.2006
Ge14Si3-699,-0.0820
Ge14Si3-700,-0.1809
Ge14Si3-701,-0.0779
Ge14Si3-702,-0.1057
Ge14Si3-703,-0.1229
Ge14Si3-704,-0.1401
Ge14Si3-705,-0.0654
Ge14Si3-706,-0.1620
Ge14Si3-707,-0.1631
Ge14Si3-708,-0.1378
Ge14Si3-709,-0.1454
Ge14Si3-710,-0.1122
Ge14Si3-711,-0.0863
Ge14Si3-712,-0.1085
Ge14Si3-713,-0.0623
Ge14Si3-714,-0.0812
Ge14Si3-715,-0.0620
Ge14Si3-716,-0.0779
Ge14Si3-717,-0.1570
Ge14Si3-718,-0.1042
Ge14Si3-719,-0.1289
Ge14Si3-720,-0.0427
Ge14Si3-721,-0.0716
Ge27Si7-722,-0.0594
Ge27Si7-723,-0.1553
Ge27Si7-724,-0.1138
Ge27Si7-725,-0.0659
Ge27Si7-726,-0.1568
Ge27Si7-727,-0.1452
Ge27Si7-728,-0.1236
Ge27Si7-729,-0.0445
Ge27Si7-730,-0.0735
Ge27Si7-731,-0.1336
Ge27Si7-732,-0.1291
Ge27Si7-733,-0.0781
Ge27Si7-734,-0.1844
Ge27Si7-735,-0.1864
Ge27Si7-736,-0.0806
Ge27Si7-737,-0.1524
Ge27Si7-738,-0.1217
Ge27Si7-739,-0.1979
Ge27Si7-740,-0.1083
Ge27Si7-741,-0.1196
Ge27Si7-742,-0.0684
Ge27Si7-743,-0.0875
Ge27Si7-744,-0.1381
Ge27Si7-745,-0.1474
Ge27Si7-746,-0.0518
Ge27Si7-747,-0.0960
Ge27Si7-748,-0.1136
Ge27Si7-749,-0.0898
Ge27Si7-750,-0.1641
Ge27Si7-751,-0.0339
Ge27Si7-752,-0.0762
Ge27Si7-753,0.0132
Ge27Si7-754,-0.1311
Ge27Si7-755,-0.1054
Ge27Si7-756,-0.0452
Ge27Si7-757,-0.2519
Ge27Si7-758,-0.0644
Ge27Si7-759,-0.0858
Ge27Si7-760,-0.0637
Ge27Si7-761,-0.1012
Ge27Si7-762,-0.1410
Ge27Si7-763,-0.1032
Ge27Si7-764,-0.0816
Ge27Si7-765,-0.1190
Ge27Si7-766,-0.0692
Ge27Si7-767,-0.1272
Ge27Si7-768,-0.1059
Ge27Si7-769,-0.1548
Ge27Si7-770,-0.1197
Ge27Si7-771,-0.0750
Ge27Si7-772,-0.1120
Ge27Si7-773,-0.0573
Ge27Si7-774,-0.1047
Ge27Si7-775,-0.0792
Ge27Si7-776,-0.0503
Ge27Si7-777,-0.0994
Ge27Si7-778,-0.1152
Ge27Si7-779,-0.0845
Ge27Si7-780,-0.0385
Ge27Si7-781,-0.1157
Ge27Si7-782,-0.0358
Ge27Si7-783,-0.0684
Ge27Si7-784,-0.1336
Ge27Si7-785,-0.1092
Ge27Si7-786,-0.0178
Ge27Si7-787,-0.0663
Ge27Si7-788,-0.1040
Ge27Si7-789,-0.1218
Ge27Si7-790,-0.0699
Ge27Si7-791,-0.0423
Ge27Si7-792,-0.0855
Ge27Si7-793,-0.0815
Ge27Si7-794,-0.0352
Ge27Si7-795,-0.1187
Ge27Si7-796,-0.0804
Ge27Si7-797,-0.1431
Ge27Si7-798,-0.0823
Ge27Si7-799,-0.0960
Ge27Si7-800,-0.0637
Ge27Si7-801,-0.1355
Ge27Si7-802,-0.1086
Ge27Si7-803,-0.2008
Ge27Si7-804,-0.0664
Ge27Si7-805,-0.0941
Ge27Si7-806,-0.0767
Ge27Si7-807,-0.1131
Ge27Si7-808,-0.0691
Ge27Si7-809,-0.1330
Ge27Si7-810,-0.1450
Ge27Si7-811,-0.2307
Ge27Si7-812,-0.0875
Ge27Si7-813,-0.2116
Ge27Si7-814,-0.0709
Ge27Si7-815,-0.1172
Ge27Si7-816,-0.0623
Ge27Si7-817,-0.0902
Ge27Si7-818,-0.0718
Ge27Si7-819,-0.0266
Ge27Si7-820,-0.0867
Ge27Si7-821,-0.1151
Ge27Si7-822,-0.0545
Ge27Si7-823,-0.1377
Ge27Si7-824,-0.0447
Ge27Si7-825,-0.0784
Ge27Si7-826,-0.1114
Ge27Si7-827,-0.1022
Ge27Si7-828,-0.0441
Ge27Si7-829,-0.0741
Ge27Si7-830,-0.1100
Ge27Si7-831,-0.0685
Ge27Si7-832,0.0001
Ge27Si7-833,-0.0390
Ge27Si7-834,-0.0749
Ge27Si7-835,-0.0547
Ge27Si7-836,-0.0381
Ge27Si7-837,-0.1241
Ge27Si7-838,-0.0728
Ge27Si7-839,-0.1138
Ge27Si7-840,-0.0931
Ge27Si7-841,-0.1127
Ge27Si7-842,-0.0528
Ge27Si7-843,-0.1494
Ge27Si7-844,-0.0813
Ge27Si7-845,-0.1906
Ge27Si7-846,-0.0756
Ge27Si7-847,-0.0905
Ge27Si7-848,-0.1275
Ge27Si7-849,-0.0865
Ge27Si7-850,-0.1553
Ge27Si7-851,-0.0369
Ge27Si7-852,-0.1578
Ge27Si7-853,-0.1439
Ge27Si7-854,-0.0627
Ge27Si7-855,-0.1653
Ge27Si7-856,-0.0616
Ge27Si7-857,-0.1222
Ge27Si7-858,-0.1628
Ge27Si7-859,-0.1676
Ge27Si7-860,-0.2057
Ge27Si7-861,-0.0843
Ge27Si7-862,-0.0836
Ge27Si7-863,-0.0482
Ge27Si7-864,-0.1320
Ge27Si7-865,-0.1255
Ge27Si7-866,-0.1630
Ge27Si7-867,-0.1472
Ge27Si7-868,-0.0932
Ge27Si7-869,-0.1465
Ge27Si7-870,-0.0529
Ge27Si7-871,-0.0953
Ge27Si7-872,-0.0817
Ge27Si7-873,0.0099
Ge27Si7-874,-0.0672
Ge27Si7-875,-0.0671
Ge27Si7-876,-0.1046
Ge27Si7-877,-0.1065
